Timestamp,Gender,Age,Location,Education,Access_Info,Heard_App,Use_App,ATSPPH_1,ATSPPH_2,ATSPPH_3,ATSPPH_4,ATSPPH_5,ATSPPH_6,ATSPPH_7,ATSPPH_8,ATSPPH_9,ATSPPH_10,Trust_1,Trust_2,Trust_3,Trust_4,Trust_5,Trust_6,Trust_7,Trust_8,Trust_9,Trust_10,Trust_11,Trust_12,Interest_1,Interest_2,Interest_3,Interest_4,Interest_5,Interest_6,Interest_7,Interest_8,Interest_9,Interest_10,Interest_11,Interest_12,Interest_13,Interest_14,Interest_15,Interest_16,Interest_17,Interest_18,Interest_19,Interest_20,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
3/16/2026 6:31:31,Male,18.0,Urban,High school or lower,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 23:23:48,Female,18.0,Urban,High school or lower,Yes,Yes,Yes,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 4:26:50,Female,18.0,Rural,High school or lower,Yes,No,No,3,3,4,4,3,4,4,1,1,4,3,2,4,3,4,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4
3/18/2026 7:55:08,Male,18.0,Rural,College or higher,Yes,Yes,No,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/18/2026 7:57:03,Female,18.0,Urban,College or higher,Yes,No,No,1,1,2,1,1,1,2,1,2,1,1,5,4,4,4,4,4,3,4,4,4,4,1,2,3,3,1,1,3,3,3,1,3,3,3,3,3,3,1,1,1,3,2,4,3,2,4,2,4,2,2,4,4,2,2,4,4
3/18/2026 12:14:22,Male,18.0,Rural,College or higher,Yes,Yes,No,4,4,4,3,4,5,4,5,4,4,5,4,4,5,4,5,4,4,5,5,4,3,4,3,4,5,4,3,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,3,5,4,4,5,4,3,5,4,4,3,4,4,4
3/18/2026 12:26:29,Female,18.0,Rural,High school or lower,Yes,No,No,5,1,5,3,5,5,5,1,3,2,1,2,2,3,5,5,5,5,3,2,2,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5
3/18/2026 12:28:01,Male,18.0,Urban,College or higher,Yes,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/20/2026 9:17:19,Female,18.0,Rural,High school or lower,Yes,Yes,No,4,2,4,4,4,4,3,3,4,4,3,4,3,2,2,2,3,3,2,2,3,2,2,2,3,3,4,4,2,2,3,3,2,4,3,4,3,3,4,3,2,2,4,3,4,4,4,5,4,4,3,3,4,4,4,3,4
3/25/2026 11:53:11,Female,18.0,Rural,High school or lower,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,2,2,3,3,3,2,4,2,3,3,2,2,3,2,2,2,4,5,3,4,3,3,3,3,3,5,5,5,4,3,3
4/7/2026 6:19:59,Female,18.0,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 0:53:01,Female,18.0,Rural,High school or lower,Yes,Yes,No,4,4,4,3,4,5,4,3,5,4,4,5,3,4,5,5,4,5,4,5,4,4,4,3,4,3,4,3,4,4,3,3,5,5,4,4,4,5,4,5,4,5,4,5,4,5,4,3,5,5,4,5,5,4,4,5,5
4/23/2026 0:54:34,Female,18.0,Urban,High school or lower,Yes,Yes,Yes,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/23/2026 1:15:29,Female,18.0,Urban,High school or lower,Yes,No,No,3,1,3,4,3,3,2,3,3,3,3,4,3,2,4,4,4,3,3,2,3,3,2,2,4,3,3,3,3,3,3,3,3,3,2,1,2,4,2,2,2,3,4,5,5,5,5,4,3,4,4,4,5,5,5,4,3
4/23/2026 1:15:35,Female,18.0,Urban,High school or lower,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 2:11:39,Male,18.0,Urban,High school or lower,Yes,No,No,3,2,4,5,3,4,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 7:55:04,Female,18.0,Urban,High school or lower,Yes,Yes,Yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 8:03:56,Male,18.0,Urban,High school or lower,Yes,Yes,No,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,4,4,4,3,5,5,5,5,3,3,4,4,4,5,4,4,4
4/23/2026 8:08:07,Female,18.0,Rural,High school or lower,No,No,No,3,2,4,4,4,4,4,2,4,4,2,4,3,2,3,4,4,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,5,5,4,3,3,5,2,2,2,2,2,3
4/23/2026 8:21:26,Male,18.0,Rural,High school or lower,No,Yes,No,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4/23/2026 8:45:08,Female,18.0,Urban,High school or lower,Yes,No,No,1,1,1,1,2,3,3,3,3,3,4,2,2,4,3,3,3,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,4,3,4,2,3,3,3,4,3,3,4,4,3,3
4/24/2026 10:51:46,Female,18.0,Urban,High school or lower,No,Yes,No,3,3,2,4,3,2,2,2,2,1,4,3,3,4,3,3,3,4,4,2,2,2,3,3,2,4,3,3,4,3,3,1,3,2,3,3,3,2,2,2,2,3,4,3,4,4,3,4,2,2,4,4,4,4,4,4,3
4/24/2026 11:32:51,Female,18.0,Rural,High school or lower,Yes,Yes,No,4,1,5,5,5,5,5,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 12:32:21,Male,18.0,Urban,College or higher,Yes,Yes,Yes,5,5,4,5,5,4,5,5,4,5,5,4,4,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,5,5,4,5,4,5,5,5,4,4,4,5,5,4,4,4,4,5,5,5,4,5,4,5,5,4,5
3/16/2026 1:49:07,Female,19.0,Urban,College or higher,No,Yes,No,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 1:52:12,Female,19.0,Urban,College or higher,Yes,No,No,2,3,4,3,3,2,4,3,4,4,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,2,3,4,2,2,2,2,2,2,2,3,4,4,4,4,4,4,3,3,4,4,4,5,5,4,4
3/16/2026 1:52:18,Male,19.0,Urban,College or higher,Yes,No,No,4,1,5,5,4,4,5,3,2,4,3,4,3,4,4,4,4,4,3,2,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,3,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4
3/16/2026 2:48:59,Female,19.0,Rural,College or higher,Yes,Yes,No,2,2,4,4,4,4,3,2,3,2,3,3,3,4,3,5,3,3,3,2,3,3,4,4,2,3,1,1,3,2,2,3,4,3,2,2,2,3,3,2,2,4,5,5,4,5,5,5,4,4,5,5,5,5,5,4,4
3/16/2026 3:17:58,Female,19.0,Urban,College or higher,Yes,No,Yes,3,2,4,5,3,4,3,2,3,5,1,4,2,3,3,5,4,5,4,3,4,4,5,3,1,2,3,3,3,1,2,3,4,4,3,2,2,4,3,3,2,4,5,4,5,5,5,2,3,3,4,5,5,5,5,5,5
3/16/2026 3:47:32,Female,19.0,Urban,College or higher,Yes,Yes,No,3,2,3,4,2,1,5,3,3,4,2,4,4,3,3,3,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,5,4,3,5,5,5,4,3,3,5,5,5,5,4,5
3/16/2026 4:53:53,Male,19.0,Rural,College or higher,Yes,No,No,4,3,3,4,4,3,3,2,3,4,3,3,4,3,3,3,2,3,4,3,3,2,3,2,3,2,3,3,2,3,3,3,2,2,2,3,3,2,3,3,2,4,3,4,4,3,4,3,3,4,3,3,3,4,4,3,3
3/16/2026 5:43:38,Female,19.0,Urban,College or higher,Yes,No,No,3,2,4,4,4,4,4,3,3,3,2,4,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4
3/16/2026 5:52:13,Female,19.0,Rural,College or higher,Yes,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 9:35:43,Female,19.0,Urban,High school or lower,Yes,No,No,3,2,2,5,2,2,2,4,2,1,4,5,5,2,3,3,2,4,3,3,3,2,4,1,1,2,2,2,2,2,2,2,4,2,2,2,4,4,2,4,2,4,5,5,4,4,4,4,3,4,4,5,5,5,5,3,2
3/17/2026 7:21:46,Female,19.0,Urban,College or higher,Yes,No,No,4,2,4,5,5,4,4,2,1,4,3,4,4,3,3,2,3,2,2,2,2,2,4,4,2,4,4,4,4,4,4,5,4,5,3,4,2,2,2,2,4,4,5,5,5,5,5,4,3,3,4,5,5,5,5,5,3
3/17/2026 9:59:35,Female,19.0,Rural,College or higher,Yes,Yes,No,3,3,3,5,4,3,3,3,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,2,4,4,5,5,5,5,3,5,5,5,5,5,5,4,4
3/17/2026 10:50:53,Male,19.0,Urban,High school or lower,No,No,No,4,2,4,4,4,4,4,2,3,2,3,4,3,4,3,3,3,3,3,2,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4
3/17/2026 21:59:08,Female,19.0,Rural,High school or lower,No,Yes,No,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3/17/2026 23:45:53,Female,19.0,Rural,High school or lower,Yes,Yes,Yes,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 4:41:33,Female,19.0,Rural,High school or lower,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 7:51:32,Male,19.0,Rural,College or higher,Yes,Yes,Yes,4,2,4,4,4,4,4,3,3,3,4,3,4,3,4,3,4,4,4,4,4,4,3,3,4,5,5,3,5,5,3,5,5,5,5,5,5,3,3,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/18/2026 12:09:27,Male,19.0,Rural,College or higher,Yes,Yes,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/18/2026 12:13:51,Male,19.0,Urban,College or higher,No,No,No,1,5,3,3,4,3,3,4,4,3,2,2,2,3,2,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4
3/18/2026 15:41:16,Female,19.0,Urban,College or higher,No,No,No,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/19/2026 0:38:17,Female,19.0,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,3,3,4,3,3,4,3,3,3
3/25/2026 10:55:54,Female,19.0,Urban,College or higher,Yes,Yes,Yes,1,1,1,1,1,1,1,1,1,2,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3
4/6/2026 12:50:54,Female,19.0,Urban,High school or lower,No,No,No,5,5,4,4,5,4,5,4,5,4,1,1,2,5,5,5,5,5,4,4,5,4,5,4,5,5,4,3,4,4,5,5,4,4,4,5,5,4,4,5,4,5,5,4,5,5,5,4,4,4,4,5,5,5,4,5,5
4/7/2026 6:22:48,Male,19.0,Urban,College or higher,No,Yes,No,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/7/2026 6:27:09,Female,19.0,Rural,College or higher,Yes,Yes,No,4,4,4,4,5,3,3,2,2,4,3,4,4,4,3,3,4,4,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,3,4,4,2,2,5,4,5,5,5,4,4,4,4,5,5,5,5,3,3
4/22/2026 12:52:20,Male,19.0,Urban,College or higher,Yes,No,No,4,4,3,4,3,4,3,3,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,4,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3
4/22/2026 13:13:09,Female,19.0,Urban,High school or lower,No,No,No,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5
4/23/2026 4:55:35,Male,19.0,Rural,High school or lower,Yes,Yes,Yes,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5
4/23/2026 10:57:01,Female,19.0,Urban,College or higher,Yes,No,No,3,3,4,4,3,2,3,2,2,2,4,4,4,3,3,3,4,4,3,2,1,1,1,1,2,1,1,2,2,2,3,3,4,3,2,2,1,1,2,2,3,3,4,3,4,4,4,4,3,3,4,4,3,5,5,4,4
4/24/2026 12:09:30,Female,19.0,Rural,College or higher,Yes,Yes,Yes,4,4,4,5,5,4,5,4,5,4,4,5,4,5,4,4,4,5,4,5,4,5,5,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,4,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5
4/24/2026 12:30:53,Female,19.0,Urban,College or higher,Yes,Yes,Yes,5,4,5,5,5,4,4,5,4,5,5,4,5,4,4,4,5,4,5,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,4,4,5,5,4,5,4,5,5,5,4,5,5,4,4,4,5,5,4,5,4,5
4/24/2026 12:32:48,Male,19.0,Rural,High school or lower,Yes,Yes,No,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,4,4,5,4,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,5,4,5,4,4,4,4,4
4/24/2026 12:52:26,Male,19.0,Urban,College or higher,Yes,Yes,Yes,5,4,5,4,4,4,5,5,4,5,5,4,4,5,4,5,5,4,4,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,5,4,5,4,4
3/16/2026 3:33:46,Female,20.0,Urban,College or higher,Yes,Yes,No,3,2,4,3,4,2,4,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/16/2026 3:35:35,Male,20.0,Urban,College or higher,Yes,No,No,3,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,3,3,3,1,2,2,2,3,3,4,4,4,4,4,4,2,4,3,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/16/2026 5:10:22,Male,20.0,Urban,College or higher,Yes,Yes,No,4,2,3,2,2,2,3,1,2,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,2,3,2,3,2,2,3,3,3,2,3,4,3,4,4,5,3,4,2,4,3,4,4,4,3,3
3/16/2026 5:40:28,Male,20.0,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 4:54:25,Male,20.0,Rural,College or higher,Yes,No,No,3,3,4,4,5,5,5,3,3,5,3,4,4,2,3,3,3,3,3,2,3,3,3,4,4,4,4,3,2,4,3,3,4,3,1,2,2,4,4,3,3,3,4,4,3,4,3,4,5,3,4,4,5,5,5,5,4
3/17/2026 5:13:49,Female,20.0,Urban,College or higher,Yes,Yes,No,5,1,4,5,4,4,5,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5
3/17/2026 5:17:16,Female,20.0,Rural,College or higher,Yes,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,3,2,2,3,3,2,3,2,3,2,3,4,3,3,3,2,3,5,4,3,4,4,4,3,3,4,4,4,4,4,3,3
3/17/2026 5:20:40,Female,20.0,Rural,College or higher,Yes,No,No,3,3,4,4,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,4,4,5,5,5,5,4
3/17/2026 6:49:16,Male,20.0,Urban,College or higher,No,Yes,No,3,2,4,5,4,5,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,3,2,4,2,4,4,3,5,5,5,3,4,3,3,3,3,4,5,5
3/17/2026 7:10:52,Female,20.0,Urban,College or higher,Yes,Yes,No,4,2,3,4,3,3,4,2,4,4,2,3,3,4,4,3,3,4,3,3,3,3,2,3,3,2,2,2,2,2,1,1,3,3,1,2,2,2,1,1,3,3,4,4,3,3,4,4,3,3,2,3,4,4,4,4,4
3/17/2026 7:19:52,Female,20.0,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 9:01:21,Female,20.0,Urban,College or higher,Yes,Yes,No,4,2,3,4,4,3,3,2,3,4,3,4,4,3,4,4,4,4,3,3,3,4,4,4,5,5,4,4,4,4,5,5,5,5,5,3,3,4,4,4,4,3,5,5,4,5,5,5,5,5,4,5,5,5,5,3,5
3/17/2026 9:53:33,Female,20.0,Urban,College or higher,Yes,Yes,No,2,1,3,5,2,1,1,4,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5
3/17/2026 22:51:56,Male,20.0,Urban,College or higher,No,No,No,1,5,1,5,1,1,2,5,5,5,2,2,5,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4
3/17/2026 22:52:17,Male,20.0,Rural,College or higher,Yes,Yes,No,3,2,4,4,3,4,4,2,3,4,2,2,4,3,2,2,2,2,3,2,2,3,1,2,2,3,4,2,2,2,3,2,2,2,1,2,1,1,2,2,2,3,5,4,4,4,5,5,3,3,4,4,5,5,5,3,2
3/17/2026 23:46:41,Male,20.0,Urban,High school or lower,Yes,Yes,No,5,5,5,5,5,5,5,3,3,4,3,4,3,3,3,3,3,3,4,3,2,3,3,3,2,1,1,1,2,2,1,1,3,4,1,4,1,1,1,1,2,3,5,5,5,5,5,5,3,3,4,3,4,5,5,5,3
3/18/2026 0:25:19,Female,20.0,Rural,College or higher,No,No,No,4,3,4,5,4,3,5,4,5,4,4,4,4,5,4,5,5,4,5,4,5,4,4,4,4,3,4,3,4,3,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,4,4
3/18/2026 1:16:45,Female,20.0,Rural,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/18/2026 3:27:15,Female,20.0,Urban,College or higher,Yes,Yes,Yes,4,1,5,5,5,5,5,2,3,3,1,5,5,2,2,3,2,3,2,1,1,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
